"ITEM","DMDUNIT","MAX_DATE","BASEPRICE","LOC","SPZONE","PMZONE","U_COUNTRY"
"220114606","220038191_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220091192","220038192_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220091192","220038192_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220091192","220038192_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220117435","220038198_NOCOLOUR",01-MAR-22,10.5,"308630003","7_79","8_252","OMN"
"220117435","220038198_NOCOLOUR",01-MAR-22,10.5,"307390003","7_79","8_252","OMN"
"220117435","220038198_NOCOLOUR",01-MAR-22,10.5,"307490003","7_79","8_252","OMN"
"220099258","220038209_NOCOLOUR",30-DEC-21,1.25,"308630003","7_79","8_252","OMN"
"220099258","220038209_NOCOLOUR",30-DEC-21,1.25,"307390003","7_79","8_252","OMN"
"220099258","220038209_NOCOLOUR",30-DEC-21,1.25,"307490003","7_79","8_252","OMN"
"220120956","220038213_NOCOLOUR",01-MAR-22,3.15,"308630003","7_79","8_252","OMN"
"220120956","220038213_NOCOLOUR",01-MAR-22,3.15,"307390003","7_79","8_252","OMN"
"220120956","220038213_NOCOLOUR",01-MAR-22,3.15,"307490003","7_79","8_252","OMN"
"220098718","220038214_NOCOLOUR",30-DEC-21,1.25,"308630003","7_79","8_252","OMN"
"220098718","220038214_NOCOLOUR",30-DEC-21,1.25,"307390003","7_79","8_252","OMN"
"220098718","220038214_NOCOLOUR",30-DEC-21,1.25,"307490003","7_79","8_252","OMN"
"220096695","220038215_NOCOLOUR",28-DEC-18,2.13,"308630003","7_79","8_252","OMN"
"220096695","220038215_NOCOLOUR",28-DEC-18,2.13,"307390003","7_79","8_252","OMN"
"220096695","220038215_NOCOLOUR",28-DEC-18,2.13,"307490003","7_79","8_252","OMN"
"220114431","220038217_NOCOLOUR",30-DEC-21,3,"308630003","7_79","8_252","OMN"
"220114431","220038217_NOCOLOUR",30-DEC-21,3,"307390003","7_79","8_252","OMN"
"220114431","220038217_NOCOLOUR",30-DEC-21,3,"307490003","7_79","8_252","OMN"
"220109075","220038221_NOCOLOUR",28-DEC-18,1,"308630003","7_79","8_252","OMN"
"220109075","220038221_NOCOLOUR",28-DEC-18,1,"307390003","7_79","8_252","OMN"
"220109075","220038221_NOCOLOUR",28-DEC-18,1,"307490003","7_79","8_252","OMN"
"220122847","220038225_NOCOLOUR",16-APR-21,22.995,"308630003","7_79","8_252","OMN"
"220122847","220038225_NOCOLOUR",16-APR-21,22.995,"307390003","7_79","8_252","OMN"
"220122847","220038225_NOCOLOUR",16-APR-21,22.995,"307490003","7_79","8_252","OMN"
"220114780","220038229_NOCOLOUR",01-MAR-22,3,"308630003","7_79","8_252","OMN"
"220114780","220038229_NOCOLOUR",01-MAR-22,3,"307390003","7_79","8_252","OMN"
"220114780","220038229_NOCOLOUR",01-MAR-22,3,"307490003","7_79","8_252","OMN"
"220118479","220038230_NOCOLOUR",01-MAR-22,2.5,"308630003","7_79","8_252","OMN"
"220118479","220038230_NOCOLOUR",01-MAR-22,2.5,"307390003","7_79","8_252","OMN"
"220118479","220038230_NOCOLOUR",01-MAR-22,2.5,"307490003","7_79","8_252","OMN"
"220117689","220038231_NOCOLOUR",04-AUG-22,1.315,"308630003","7_79","8_252","OMN"
"220117689","220038231_NOCOLOUR",04-AUG-22,1.315,"307390003","7_79","8_252","OMN"
"220117689","220038231_NOCOLOUR",04-AUG-22,1.315,"307490003","7_79","8_252","OMN"
"220100185","220038250_NOCOLOUR",28-DEC-18,1.19,"308630003","7_79","8_252","OMN"
"220100185","220038250_NOCOLOUR",28-DEC-18,1.19,"307390003","7_79","8_252","OMN"
"220100185","220038250_NOCOLOUR",28-DEC-18,1.19,"307490003","7_79","8_252","OMN"
"220112574","220038256_NOCOLOUR",01-MAR-22,0.265,"308630003","7_79","8_252","OMN"
"220112574","220038256_NOCOLOUR",01-MAR-22,0.265,"307390003","7_79","8_252","OMN"
"220112574","220038256_NOCOLOUR",01-MAR-22,0.265,"307490003","7_79","8_252","OMN"
"220114425","220038260_NOCOLOUR",07-APR-22,10.76,"308630003","7_79","8_252","OMN"
"220114425","220038260_NOCOLOUR",07-APR-22,10.76,"307390003","7_79","8_252","OMN"
"220114425","220038260_NOCOLOUR",07-APR-22,10.76,"307490003","7_79","8_252","OMN"
"220115981","220038273_NOCOLOUR",01-MAR-22,0.5,"308630003","7_79","8_252","OMN"
"220115981","220038273_NOCOLOUR",01-MAR-22,0.5,"307390003","7_79","8_252","OMN"
"220115981","220038273_NOCOLOUR",01-MAR-22,0.5,"307490003","7_79","8_252","OMN"
"220194600","220038294_NOCOLOUR",30-DEC-21,4.5,"308630003","7_79","8_252","OMN"
"220194600","220038294_NOCOLOUR",30-DEC-21,4.5,"307390003","7_79","8_252","OMN"
"220194600","220038294_NOCOLOUR",30-DEC-21,4.5,"307490003","7_79","8_252","OMN"
"220118426","220038296_NOCOLOUR",01-MAR-22,1.575,"308630003","7_79","8_252","OMN"
"220118426","220038296_NOCOLOUR",01-MAR-22,1.575,"307390003","7_79","8_252","OMN"
"220118426","220038296_NOCOLOUR",01-MAR-22,1.575,"307490003","7_79","8_252","OMN"
"220113452","220038306_NOCOLOUR",04-AUG-22,0.5,"308630003","7_79","8_252","OMN"
"220113452","220038306_NOCOLOUR",04-AUG-22,0.5,"307390003","7_79","8_252","OMN"
"220113452","220038306_NOCOLOUR",04-AUG-22,0.5,"307490003","7_79","8_252","OMN"
"220114683","220038308_NOCOLOUR",04-AUG-22,2.95,"308630003","7_79","8_252","OMN"
"220114683","220038308_NOCOLOUR",04-AUG-22,2.95,"307390003","7_79","8_252","OMN"
"220114683","220038308_NOCOLOUR",04-AUG-22,2.95,"307490003","7_79","8_252","OMN"
"220118059","220038324_NOCOLOUR",04-AUG-22,0.525,"308630003","7_79","8_252","OMN"
"220118059","220038324_NOCOLOUR",04-AUG-22,0.525,"307390003","7_79","8_252","OMN"
"220118059","220038324_NOCOLOUR",04-AUG-22,0.525,"307490003","7_79","8_252","OMN"
"220121785","220038344_NOCOLOUR",01-MAR-22,26.25,"308630003","7_79","8_252","OMN"
"220121785","220038344_NOCOLOUR",01-MAR-22,26.25,"307390003","7_79","8_252","OMN"
"220121785","220038344_NOCOLOUR",01-MAR-22,26.25,"307490003","7_79","8_252","OMN"
"220120126","220038350_NOCOLOUR",01-MAR-22,0.75,"308630003","7_79","8_252","OMN"
"220120126","220038350_NOCOLOUR",01-MAR-22,0.75,"307390003","7_79","8_252","OMN"
"220120126","220038350_NOCOLOUR",01-MAR-22,0.75,"307490003","7_79","8_252","OMN"
"220076095","220038351_NOCOLOUR",28-DEC-18,13.7,"308630003","7_79","8_252","OMN"
"220076095","220038351_NOCOLOUR",28-DEC-18,13.7,"307390003","7_79","8_252","OMN"
"220076095","220038351_NOCOLOUR",28-DEC-18,13.7,"307490003","7_79","8_252","OMN"
"220102977","220038352_NOCOLOUR",28-DEC-18,3,"308630003","7_79","8_252","OMN"
"220102977","220038352_NOCOLOUR",28-DEC-18,3,"307390003","7_79","8_252","OMN"
"220102977","220038352_NOCOLOUR",28-DEC-18,3,"307490003","7_79","8_252","OMN"
"220001870","220038365_NOCOLOUR",01-MAR-22,4.2227,"308630003","7_79","8_252","OMN"
"220001870","220038365_NOCOLOUR",01-MAR-22,4.2227,"307390003","7_79","8_252","OMN"
"220001870","220038365_NOCOLOUR",01-MAR-22,4.2227,"307490003","7_79","8_252","OMN"
"220123525","220038372_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220123525","220038372_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220123525","220038372_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220120403","220038378_NOCOLOUR",01-MAR-22,2.1,"308630003","7_79","8_252","OMN"
"220120403","220038378_NOCOLOUR",01-MAR-22,2.1,"307390003","7_79","8_252","OMN"
"220120403","220038378_NOCOLOUR",01-MAR-22,2.1,"307490003","7_79","8_252","OMN"
"220116609","220038382_NOCOLOUR",01-MAR-22,0.9511,"308630003","7_79","8_252","OMN"
"220116609","220038382_NOCOLOUR",01-MAR-22,0.9511,"307390003","7_79","8_252","OMN"
"220116609","220038382_NOCOLOUR",01-MAR-22,0.9511,"307490003","7_79","8_252","OMN"
"220112418","220038392_NOCOLOUR",16-APR-21,15.75,"308630003","7_79","8_252","OMN"
"220112418","220038392_NOCOLOUR",16-APR-21,15.75,"307390003","7_79","8_252","OMN"
"220112418","220038392_NOCOLOUR",16-APR-21,15.75,"307490003","7_79","8_252","OMN"
"220119545","220038395_NOCOLOUR",01-MAR-22,7,"308630003","7_79","8_252","OMN"
"220119545","220038395_NOCOLOUR",01-MAR-22,7,"307390003","7_79","8_252","OMN"
"220119545","220038395_NOCOLOUR",01-MAR-22,7,"307490003","7_79","8_252","OMN"
"220115781","220038396_NOCOLOUR",01-MAR-22,11.75,"308630003","7_79","8_252","OMN"
"220115781","220038396_NOCOLOUR",01-MAR-22,11.75,"307390003","7_79","8_252","OMN"
"220115781","220038396_NOCOLOUR",01-MAR-22,11.75,"307490003","7_79","8_252","OMN"
"220195264","220038397_NOCOLOUR",30-DEC-21,1.75,"308630003","7_79","8_252","OMN"
"220195264","220038397_NOCOLOUR",30-DEC-21,1.75,"307390003","7_79","8_252","OMN"
"220195264","220038397_NOCOLOUR",30-DEC-21,1.75,"307490003","7_79","8_252","OMN"
"220117431","220038424_NOCOLOUR",01-MAR-22,0.75,"308630003","7_79","8_252","OMN"
"220117431","220038424_NOCOLOUR",01-MAR-22,0.75,"307390003","7_79","8_252","OMN"
"220117431","220038424_NOCOLOUR",01-MAR-22,0.75,"307490003","7_79","8_252","OMN"
"220001875","220038429_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220001875","220038429_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220001875","220038429_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220122935","220038430_NOCOLOUR",30-DEC-21,7,"308630003","7_79","8_252","OMN"
"220122935","220038430_NOCOLOUR",30-DEC-21,7,"307390003","7_79","8_252","OMN"
"220122935","220038430_NOCOLOUR",30-DEC-21,7,"307490003","7_79","8_252","OMN"
"220116759","220038432_NOCOLOUR",01-MAR-22,0.265,"308630003","7_79","8_252","OMN"
"220116759","220038432_NOCOLOUR",01-MAR-22,0.265,"307390003","7_79","8_252","OMN"
"220116759","220038432_NOCOLOUR",01-MAR-22,0.265,"307490003","7_79","8_252","OMN"
"220194186","220038438_NOCOLOUR",30-DEC-21,3.5,"308630003","7_79","8_252","OMN"
"220194186","220038438_NOCOLOUR",30-DEC-21,3.5,"307390003","7_79","8_252","OMN"
"220194186","220038438_NOCOLOUR",30-DEC-21,3.5,"307490003","7_79","8_252","OMN"
"220113136","220038451_NOCOLOUR",28-DEC-18,3.54,"308630003","7_79","8_252","OMN"
"220113136","220038451_NOCOLOUR",28-DEC-18,3.54,"307390003","7_79","8_252","OMN"
"220113136","220038451_NOCOLOUR",28-DEC-18,3.54,"307490003","7_79","8_252","OMN"
"220096330","220038454_NOCOLOUR",01-MAR-22,3.15,"308630003","7_79","8_252","OMN"
"220096330","220038454_NOCOLOUR",01-MAR-22,3.15,"307390003","7_79","8_252","OMN"
"220096330","220038454_NOCOLOUR",01-MAR-22,3.15,"307490003","7_79","8_252","OMN"
"220115203","220038462_NOCOLOUR",01-MAR-22,1.05,"308630003","7_79","8_252","OMN"
"220115203","220038462_NOCOLOUR",01-MAR-22,1.05,"307390003","7_79","8_252","OMN"
"220115203","220038462_NOCOLOUR",01-MAR-22,1.05,"307490003","7_79","8_252","OMN"
"220108648","220038466_NOCOLOUR",01-MAR-22,7.35,"308630003","7_79","8_252","OMN"
"220108648","220038466_NOCOLOUR",01-MAR-22,7.35,"307390003","7_79","8_252","OMN"
"220108648","220038466_NOCOLOUR",01-MAR-22,7.35,"307490003","7_79","8_252","OMN"
"220123683","220038472_NOCOLOUR",01-MAR-22,0.5,"308630003","7_79","8_252","OMN"
"220123683","220038472_NOCOLOUR",01-MAR-22,0.5,"307390003","7_79","8_252","OMN"
"220123683","220038472_NOCOLOUR",01-MAR-22,0.5,"307490003","7_79","8_252","OMN"
"220125845","220038474_NOCOLOUR",01-MAR-22,0.5,"308630003","7_79","8_252","OMN"
"220125845","220038474_NOCOLOUR",01-MAR-22,0.5,"307390003","7_79","8_252","OMN"
"220125845","220038474_NOCOLOUR",01-MAR-22,0.5,"307490003","7_79","8_252","OMN"
"220121962","220038487_NOCOLOUR",01-MAR-22,25,"308630003","7_79","8_252","OMN"
"220121962","220038487_NOCOLOUR",01-MAR-22,25,"307390003","7_79","8_252","OMN"
"220121962","220038487_NOCOLOUR",01-MAR-22,25,"307490003","7_79","8_252","OMN"
"220105129","220038491_NOCOLOUR",28-DEC-18,3.3,"308630003","7_79","8_252","OMN"
"220105129","220038491_NOCOLOUR",28-DEC-18,3.3,"307390003","7_79","8_252","OMN"
"220105129","220038491_NOCOLOUR",28-DEC-18,3.3,"307490003","7_79","8_252","OMN"
"220116870","220038507_NOCOLOUR",28-DEC-18,0.75,"308630003","7_79","8_252","OMN"
"220116870","220038507_NOCOLOUR",28-DEC-18,0.75,"307390003","7_79","8_252","OMN"
"220116870","220038507_NOCOLOUR",28-DEC-18,0.75,"307490003","7_79","8_252","OMN"
"220095420","220038526_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220095420","220038526_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220095420","220038526_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220120527","220038527_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220120527","220038527_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220120527","220038527_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220113450","220038528_NOCOLOUR",30-DEC-21,0.75,"308630003","7_79","8_252","OMN"
"220113450","220038528_NOCOLOUR",30-DEC-21,0.75,"307390003","7_79","8_252","OMN"
"220113450","220038528_NOCOLOUR",30-DEC-21,0.75,"307490003","7_79","8_252","OMN"
"220122688","220038529_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220122688","220038529_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220122688","220038529_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220098714","220038530_NOCOLOUR",01-MAR-22,1.575,"308630003","7_79","8_252","OMN"
"220098714","220038530_NOCOLOUR",01-MAR-22,1.575,"307390003","7_79","8_252","OMN"
"220098714","220038530_NOCOLOUR",01-MAR-22,1.575,"307490003","7_79","8_252","OMN"
"220098716","220038531_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220098716","220038531_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220098716","220038531_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220099255","220038569_NOCOLOUR",01-MAR-22,1,"308630003","7_79","8_252","OMN"
"220099255","220038569_NOCOLOUR",01-MAR-22,1,"307390003","7_79","8_252","OMN"
"220099255","220038569_NOCOLOUR",01-MAR-22,1,"307490003","7_79","8_252","OMN"
"220114361","220038570_NOCOLOUR",01-MAR-22,0.5,"308630003","7_79","8_252","OMN"
"220114361","220038570_NOCOLOUR",01-MAR-22,0.5,"307390003","7_79","8_252","OMN"
"220114361","220038570_NOCOLOUR",01-MAR-22,0.5,"307490003","7_79","8_252","OMN"
"220112411","220038574_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220112411","220038574_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220112411","220038574_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220114017","220038576_NOCOLOUR",01-MAR-22,4.2,"308630003","7_79","8_252","OMN"
"220114017","220038576_NOCOLOUR",01-MAR-22,4.2,"307390003","7_79","8_252","OMN"
"220114017","220038576_NOCOLOUR",01-MAR-22,4.2,"307490003","7_79","8_252","OMN"
"220119291","220038583_NOCOLOUR",01-MAR-22,3.31,"308630003","7_79","8_252","OMN"
"220119291","220038583_NOCOLOUR",01-MAR-22,3.31,"307390003","7_79","8_252","OMN"
"220119291","220038583_NOCOLOUR",01-MAR-22,3.31,"307490003","7_79","8_252","OMN"
"220109266","220038599_NOCOLOUR",01-MAR-22,0,"308630003","7_79","8_252","OMN"
"220109266","220038599_NOCOLOUR",01-MAR-22,0,"307390003","7_79","8_252","OMN"
"220109266","220038599_NOCOLOUR",01-MAR-22,0,"307490003","7_79","8_252","OMN"
"220114364","220038601_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220114364","220038601_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220114364","220038601_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220092945","220038604_NOCOLOUR",01-MAR-22,1.315,"308630003","7_79","8_252","OMN"
"220092945","220038604_NOCOLOUR",01-MAR-22,1.315,"307390003","7_79","8_252","OMN"
"220092945","220038604_NOCOLOUR",01-MAR-22,1.315,"307490003","7_79","8_252","OMN"
"220113921","220038605_NOCOLOUR",30-DEC-21,1.5,"308630003","7_79","8_252","OMN"
"220113921","220038605_NOCOLOUR",30-DEC-21,1.5,"307390003","7_79","8_252","OMN"
"220113921","220038605_NOCOLOUR",30-DEC-21,1.5,"307490003","7_79","8_252","OMN"
"220190843","220038606_NOCOLOUR",01-MAR-22,1,"308630003","7_79","8_252","OMN"
"220190843","220038606_NOCOLOUR",01-MAR-22,1,"307390003","7_79","8_252","OMN"
"220190843","220038606_NOCOLOUR",01-MAR-22,1,"307490003","7_79","8_252","OMN"
"220078382","220038614_NOCOLOUR",01-MAR-22,2.36,"308630003","7_79","8_252","OMN"
"220078382","220038614_NOCOLOUR",01-MAR-22,2.36,"307390003","7_79","8_252","OMN"
"220078382","220038614_NOCOLOUR",01-MAR-22,2.36,"307490003","7_79","8_252","OMN"
"220121503","220038617_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220121503","220038617_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220121503","220038617_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220117430","220038619_NOCOLOUR",01-MAR-22,0.5,"308630003","7_79","8_252","OMN"
"220117430","220038619_NOCOLOUR",01-MAR-22,0.5,"307390003","7_79","8_252","OMN"
"220117430","220038619_NOCOLOUR",01-MAR-22,0.5,"307490003","7_79","8_252","OMN"
"220120529","220038642_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220120529","220038642_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220120529","220038642_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220112975","220038643_NOCOLOUR",01-MAR-22,5.25,"308630003","7_79","8_252","OMN"
"220112975","220038643_NOCOLOUR",01-MAR-22,5.25,"307390003","7_79","8_252","OMN"
"220112975","220038643_NOCOLOUR",01-MAR-22,5.25,"307490003","7_79","8_252","OMN"
"220112419","220038646_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220112419","220038646_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220112419","220038646_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220119933","220038647_NOCOLOUR",30-DEC-21,2,"308630003","7_79","8_252","OMN"
"220119933","220038647_NOCOLOUR",30-DEC-21,2,"307390003","7_79","8_252","OMN"
"220119933","220038647_NOCOLOUR",30-DEC-21,2,"307490003","7_79","8_252","OMN"
"220099966","220038649_NOCOLOUR",10-JAN-22,4.6,"308630003","7_79","8_252","OMN"
"220099966","220038649_NOCOLOUR",10-JAN-22,4.6,"307390003","7_79","8_252","OMN"
"220099966","220038649_NOCOLOUR",10-JAN-22,4.6,"307490003","7_79","8_252","OMN"
"220116607","220038651_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220116607","220038651_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220116607","220038651_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220123890","220038653_NOCOLOUR",01-MAR-22,1.05,"308630003","7_79","8_252","OMN"
"220123890","220038653_NOCOLOUR",01-MAR-22,1.05,"307390003","7_79","8_252","OMN"
"220123890","220038653_NOCOLOUR",01-MAR-22,1.05,"307490003","7_79","8_252","OMN"
"220124011","220038654_NOCOLOUR",30-DEC-21,0.75,"308630003","7_79","8_252","OMN"
"220124011","220038654_NOCOLOUR",30-DEC-21,0.75,"307390003","7_79","8_252","OMN"
"220124011","220038654_NOCOLOUR",30-DEC-21,0.75,"307490003","7_79","8_252","OMN"
"220098596","220038656_NOCOLOUR",01-MAR-22,9.45,"308630003","7_79","8_252","OMN"
"220098596","220038656_NOCOLOUR",01-MAR-22,9.45,"307390003","7_79","8_252","OMN"
"220098596","220038656_NOCOLOUR",01-MAR-22,9.45,"307490003","7_79","8_252","OMN"
"220098598","220038662_NOCOLOUR",01-MAR-22,1.25,"308630003","7_79","8_252","OMN"
"220098598","220038662_NOCOLOUR",01-MAR-22,1.25,"307390003","7_79","8_252","OMN"
"220098598","220038662_NOCOLOUR",01-MAR-22,1.25,"307490003","7_79","8_252","OMN"
"220124756","220038674_NOCOLOUR",01-MAR-22,2.1,"308630003","7_79","8_252","OMN"
"220124756","220038674_NOCOLOUR",01-MAR-22,2.1,"307390003","7_79","8_252","OMN"
"220124756","220038674_NOCOLOUR",01-MAR-22,2.1,"307490003","7_79","8_252","OMN"
"220114605","220038675_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220114605","220038675_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220114605","220038675_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220115778","220038676_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220115778","220038676_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220115778","220038676_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220127609","220038686_NOCOLOUR",01-MAR-22,11,"308630003","7_79","8_252","OMN"
"220127609","220038686_NOCOLOUR",01-MAR-22,11,"307390003","7_79","8_252","OMN"
"220127609","220038686_NOCOLOUR",01-MAR-22,11,"307490003","7_79","8_252","OMN"
"220110585","220038687_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220110585","220038687_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220110585","220038687_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220117626","220038688_NOCOLOUR",30-DEC-21,1.5,"308630003","7_79","8_252","OMN"
"220117626","220038688_NOCOLOUR",30-DEC-21,1.5,"307390003","7_79","8_252","OMN"
"220117626","220038688_NOCOLOUR",30-DEC-21,1.5,"307490003","7_79","8_252","OMN"
"220115211","220038697_NOCOLOUR",20-FEB-19,0.002,"308630003","7_79","8_252","OMN"
"220115211","220038697_NOCOLOUR",20-FEB-19,0.002,"307390003","7_79","8_252","OMN"
"220115211","220038697_NOCOLOUR",20-FEB-19,0.002,"307490003","7_79","8_252","OMN"
"220114813","220038698_NOCOLOUR",28-DEC-18,1.89,"308630003","7_79","8_252","OMN"
"220114813","220038698_NOCOLOUR",28-DEC-18,1.89,"307390003","7_79","8_252","OMN"
"220114813","220038698_NOCOLOUR",28-DEC-18,1.89,"307490003","7_79","8_252","OMN"
"220195225","220038721_NOCOLOUR",01-MAR-22,2.625,"308630003","7_79","8_252","OMN"
"220195225","220038721_NOCOLOUR",01-MAR-22,2.625,"307390003","7_79","8_252","OMN"
"220195225","220038721_NOCOLOUR",01-MAR-22,2.625,"307490003","7_79","8_252","OMN"
"220124132","220038723_NOCOLOUR",30-DEC-21,2,"308630003","7_79","8_252","OMN"
"220124132","220038723_NOCOLOUR",30-DEC-21,2,"307390003","7_79","8_252","OMN"
"220124132","220038723_NOCOLOUR",30-DEC-21,2,"307490003","7_79","8_252","OMN"
"220114611","220038739_NOCOLOUR",01-MAR-22,1,"308630003","7_79","8_252","OMN"
"220114611","220038739_NOCOLOUR",01-MAR-22,1,"307390003","7_79","8_252","OMN"
"220114611","220038739_NOCOLOUR",01-MAR-22,1,"307490003","7_79","8_252","OMN"
"220113446","220038744_NOCOLOUR",01-MAR-22,0.265,"308630003","7_79","8_252","OMN"
"220113446","220038744_NOCOLOUR",01-MAR-22,0.265,"307390003","7_79","8_252","OMN"
"220113446","220038744_NOCOLOUR",01-MAR-22,0.265,"307490003","7_79","8_252","OMN"
"220097722","220038748_NOCOLOUR",01-MAR-22,5.25,"308630003","7_79","8_252","OMN"
"220097722","220038748_NOCOLOUR",01-MAR-22,5.25,"307390003","7_79","8_252","OMN"
"220097722","220038748_NOCOLOUR",01-MAR-22,5.25,"307490003","7_79","8_252","OMN"
"220117685","220038759_NOCOLOUR",01-MAR-22,0.105,"308630003","7_79","8_252","OMN"
"220117685","220038759_NOCOLOUR",01-MAR-22,0.105,"307390003","7_79","8_252","OMN"
"220117685","220038759_NOCOLOUR",01-MAR-22,0.105,"307490003","7_79","8_252","OMN"
"220099256","220038762_NOCOLOUR",01-MAR-22,3.15,"308630003","7_79","8_252","OMN"
"220099256","220038762_NOCOLOUR",01-MAR-22,3.15,"307390003","7_79","8_252","OMN"
"220099256","220038762_NOCOLOUR",01-MAR-22,3.15,"307490003","7_79","8_252","OMN"
"220098712","220038767_NOCOLOUR",01-MAR-22,4.7553,"308630003","7_79","8_252","OMN"
"220098712","220038767_NOCOLOUR",01-MAR-22,4.7553,"307390003","7_79","8_252","OMN"
"220098712","220038767_NOCOLOUR",01-MAR-22,4.7553,"307490003","7_79","8_252","OMN"
"220001533","220038768_NOCOLOUR",16-APR-21,2.625,"308630003","7_79","8_252","OMN"
"220001533","220038768_NOCOLOUR",16-APR-21,2.625,"307390003","7_79","8_252","OMN"
"220001533","220038768_NOCOLOUR",16-APR-21,2.625,"307490003","7_79","8_252","OMN"
"220127606","220038788_NOCOLOUR",01-MAR-22,2.7112,"308630003","7_79","8_252","OMN"
"220127606","220038788_NOCOLOUR",01-MAR-22,2.7112,"307390003","7_79","8_252","OMN"
"220127606","220038788_NOCOLOUR",01-MAR-22,2.7112,"307490003","7_79","8_252","OMN"
"220117790","220038791_NOCOLOUR",04-AUG-22,1.05,"308630003","7_79","8_252","OMN"
"220117790","220038791_NOCOLOUR",04-AUG-22,1.05,"307390003","7_79","8_252","OMN"
"220117790","220038791_NOCOLOUR",04-AUG-22,1.05,"307490003","7_79","8_252","OMN"
"220097349","220038792_NOCOLOUR",16-APR-21,8.4,"308630003","7_79","8_252","OMN"
"220097349","220038792_NOCOLOUR",16-APR-21,8.4,"307390003","7_79","8_252","OMN"
"220097349","220038792_NOCOLOUR",16-APR-21,8.4,"307490003","7_79","8_252","OMN"
"220119105","220038793_NOCOLOUR",01-MAR-22,0.5,"308630003","7_79","8_252","OMN"
"220119105","220038793_NOCOLOUR",01-MAR-22,0.5,"307390003","7_79","8_252","OMN"
"220119105","220038793_NOCOLOUR",01-MAR-22,0.5,"307490003","7_79","8_252","OMN"
